sample,time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
4756,46.4453125,-29.73701656,2.907468211,2.390138112,-41.23246622,-348.8835438,62.05519424
4757,46.45507813,-28.22818908,0.442873052,-0.980487217,-0.717773051,-335.2252693,81.92773768
4758,46.46484375,-27.10734294,-0.181223826,-5.395684527,34.5793661,-302.2220094,99.18814457
4759,46.47460938,-29.32788375,1.293012021,-9.411287903,40.44837934,-241.3774155,96.65389489
4760,46.484375,-31.42649052,3.931871888,-15.61501965,11.62479618,-159.6169135,66.74787653
4761,46.49414063,-32.19388578,3.747420118,-22.4806905,-47.75782174,-91.3425038,17.51456638
4762,46.50390625,-32.97672884,-3.060348777,-27.57127012,-65.80336963,-44.44782046,-41.6976225
4763,46.51367188,-28.99340874,-9.806023079,-22.18439861,-26.7893441,-4.25174333,-65.10745191
4764,46.5234375,-25.74630405,-11.75332142,-16.72278903,17.04669307,43.39156933,-70.76204199
4765,46.53320313,-28.5602689,-10.145423,-12.36092476,97.78295512,124.1596865,-79.25798487
4766,46.54296875,-23.00510384,-3.21022919,-3.480047296,170.7720551,155.0593029,-76.36971822
4767,46.55273438,-0.850516284,13.6404896,16.47285785,142.1135304,95.11467561,-54.08575246
4768,46.5625,3.373096483,14.38783854,32.73225277,87.00653561,156.6215768,-114.3011651
4769,46.57226563,13.56273124,20.51839395,25.62845452,58.39967778,61.92828144,-130.6930158
4770,46.58203125,7.020519952,30.79294375,-0.90684788,80.24608984,121.4885677,-156.0977342
4771,46.59179688,-18.68416206,18.84571009,0.424911076,14.89516182,363.6576941,-306.1110543
4772,46.6015625,-39.07125696,16.08097566,7.406635663,-81.28211323,448.1647837,-305.5093423
4773,46.61132813,-25.24986454,19.67619446,3.899415322,-93.29715871,287.5515222,-136.671543
4774,46.62109375,-1.672997224,0.040577352,9.560404263,-104.7527039,153.948261,-87.35075143
4775,46.63085938,-9.963646846,-17.18088315,14.45462013,-102.318352,207.6118186,-143.0413283
4776,46.640625,-13.9119244,-3.974648202,7.374418894,-3.184095946,199.5895967,-110.6053461
4777,46.65039063,-15.93046107,3.890257285,6.808242297,28.26073774,170.7372274,-67.60900678
4778,46.66015625,-15.30643811,3.303361035,7.509122882,10.23777691,128.4493027,-32.56288238
4779,46.66992188,-11.85052898,-0.044093338,9.365908412,0.624202207,91.67733399,-25.02908935
4780,46.6796875,-11.02673841,2.324544321,8.144462823,8.165235356,80.34691411,-27.18884202
4781,46.68945313,-9.918996197,6.146872566,6.272684501,10.18925941,57.69479689,-18.25070671
4782,46.69921875,-7.394284875,1.323726746,7.567701878,0.74472672,37.52621848,-14.7914324
4783,46.70898438,-8.332074069,0.930387237,7.866523219,4.659496517,38.29353011,-12.3628051
4784,46.71875,-7.677329855,4.171002922,7.168670955,7.997037595,32.31184492,-6.444373028
4785,46.72851563,-7.007447343,3.318297823,7.574143323,1.14040317,28.64311845,-9.638463702
4786,46.73828125,-7.471651387,2.165851089,7.50724498,-0.666415556,28.95527814,-12.60770362
4787,46.74804688,-7.308071221,2.522057043,7.12618165,-0.057632582,27.11367927,-10.57526279
4788,46.7578125,-7.136312254,2.161267497,7.314240242,1.099730443,23.99959704,-8.174298167
4789,46.76757813,-7.165688413,2.307427168,7.275319534,2.253662447,21.86874747,-6.510192927
4790,46.77734375,-7.016690456,2.690089823,7.091698274,2.742216068,20.21843022,-5.279653788
4791,46.78710938,-6.790508323,2.765824181,7.130137025,2.565642133,19.24040401,-5.160585039
4792,46.796875,-6.892780075,2.740950245,7.10707536,2.806051303,19.48970435,-5.281859869
4793,46.80664063,-6.987360577,2.98837408,6.957183686,2.989366524,19.25899396,-5.960292756
4794,46.81640625,-7.017305347,2.795264892,6.8321145,1.730815086,17.85348934,-7.143725364
4795,46.82617188,-6.929405972,2.559894665,6.870873519,2.709068079,15.06815944,-6.778254867
4796,46.8359375,-6.768432956,2.529000301,6.940131807,3.741315331,13.43267918,-5.915001381
4797,46.84570313,-6.631864229,2.653760757,6.925437895,3.739686524,13.86178596,-6.160271195
4798,46.85546875,-6.875018147,2.277206133,6.849433647,4.761389885,14.98424499,-6.829691563
4799,46.86523438,-6.998891907,2.190521963,6.707576016,5.785558124,14.92579059,-5.652553741
4800,46.875,-6.898942477,2.440041218,6.62617309,6.510863834,14.00031585,-3.739705418
4801,46.88476563,-6.912597924,2.483245721,6.563806694,7.661355532,13.23198631,-3.859843473
4802,46.89453125,-6.976478371,2.21653312,6.438127887,8.32853613,12.1973281,-2.934687805
4803,46.90429688,-6.942057046,2.075094278,6.392042374,9.416406448,11.28259069,-1.328381516
4804,46.9140625,-7.030755872,2.181469359,6.212541297,12.07115392,10.88512982,0.102707923
4805,46.92382813,-6.906270796,2.062668585,6.295682274,13.76418422,9.995620039,0.663508081
4806,46.93359375,-6.946915856,1.406099608,6.705307839,15.21025295,10.00388298,1.966422151
4807,46.94335938,-6.567294423,0.963589128,7.003976572,17.55448851,10.72946024,5.373850316
4808,46.953125,-6.454914308,1.884299539,7.267207307,19.58080511,15.23553007,7.682400085
4809,46.96289063,-6.397846514,2.929931193,8.164105016,17.74135757,21.41061225,7.385981032
4810,46.97265625,-6.612394396,3.592344038,8.150323644,15.58350802,32.31059838,3.649805989
4811,46.98242188,-6.968596416,4.003469608,7.861862783,10.89087095,43.98357977,-2.132420343
4812,46.9921875,-6.777079098,3.714093136,8.019915845,5.07070031,51.05095141,-6.209179302
4813,47.00195313,-6.833681445,3.535655695,8.123220556,2.198172561,60.87789372,-12.48198158
4814,47.01171875,-6.836970669,3.745940262,8.299730909,1.143601987,68.39838783,-16.7177475
4815,47.02148438,-6.499798673,4.109217482,8.659115743,1.225384075,78.6374561,-22.54212055
4816,47.03125,-6.379124743,5.065692185,8.640861078,1.535873322,92.56967709,-31.25183106
4817,47.04101563,-6.565268272,6.164991053,8.444415767,0.279253183,107.1207916,-42.80510659
4818,47.05078125,-6.848195585,5.485584156,8.0054416,-4.16711284,119.6606499,-53.82656721
4819,47.06054688,-7.263400357,3.804387807,8.151781093,-4.883015198,133.3167813,-61.49380793
4820,47.0703125,-7.18860317,3.411295485,9.708317101,-0.392637223,154.3576633,-64.1118626
4821,47.08007813,-5.612410392,4.416812393,11.47754516,9.982284395,179.9435698,-62.18062863
4822,47.08984375,-4.776761144,6.065750466,12.78262063,15.38610056,211.3196352,-63.21584179
4823,47.09960938,-2.597348165,9.18718018,14.04143742,11.51136356,242.4562089,-72.31904677
4824,47.109375,-2.502264542,8.748597922,14.21480494,-18.05326535,286.2314985,-92.1206853
4825,47.11914063,-6.163707926,6.211271025,14.11987079,-35.11671028,346.7632797,-128.7024541
4826,47.12890625,-7.295359733,5.791865836,14.85072673,-22.26171056,380.8529368,-153.7484273
4827,47.13867188,-11.25589646,4.832993942,16.54040993,-5.256542134,418.8261852,-181.535553
4828,47.1484375,-17.10756703,-3.974896885,16.03137228,5.832498378,480.5863611,-204.0885313
4829,47.15820313,-23.14694647,-8.175525562,12.58592942,74.76624625,533.4547372,-185.1057221
4830,47.16796875,-25.45832928,-5.995729097,12.62826357,149.28538,560.5832805,-149.0960383
4831,47.17773438,-26.88956905,3.315634012,16.40453688,241.3092584,547.0784106,-107.647455
4832,47.1875,-22.25577963,18.00349966,18.70459003,271.4910829,487.2271189,-121.2719711
4833,47.19726563,-19.14104014,16.07324364,17.59565677,194.6388336,464.3967952,-181.0904164
4834,47.20703125,-15.49838128,7.783041157,12.01600728,126.5967664,413.9550689,-233.9888257
4835,47.21679688,-4.433995126,-5.613593481,14.61623861,35.35502703,204.1523014,-179.8526278
4836,47.2265625,-39.81059511,9.017532889,15.68634574,16.95301488,97.77227686,-62.18380108
4837,47.23632813,-28.54998182,5.598861273,15.85768152,10.28129742,-48.13267226,-23.24486138
4838,47.24609375,-15.01581337,-1.762422929,15.93247519,-1.537826921,-151.0119031,11.74581482
4839,47.25585938,-0.660576091,-0.671984666,16.627121,23.08665599,-252.5591368,81.90566852
4840,47.265625,5.70433991,3.878627803,13.8905296,51.20383287,-280.4694065,127.2323476
4841,47.27539063,2.356254022,6.725376096,10.91395113,51.60433065,-256.7284974,144.157893
4842,47.28515625,-0.297983629,7.770501039,8.455358654,13.28236582,-251.5679405,165.4465273
4843,47.29492188,0.041604115,7.69429466,7.400972064,-31.54214631,-264.432276,192.9929821
4844,47.3046875,0.052079175,6.133967925,6.915078974,-75.41521262,-271.2623626,211.9906205
4845,47.31445313,-0.163628716,5.042661968,6.521462883,-105.4545443,-280.1196218,228.4613658
4846,47.32421875,-0.644334667,5.221395318,5.839968661,-121.4957401,-286.8389812,240.5082056
4847,47.33398438,-0.984106056,4.836648617,5.488174223,-131.4509774,-288.2089971,243.0432108
4848,47.34375,-1.84104316,3.880730076,5.560084775,-141.4148108,-286.3623566,241.6412997
4849,47.35351563,-2.880872475,3.636980153,5.510918285,-142.3100947,-286.5499841,236.392534
4850,47.36328125,-3.781458148,3.345899803,5.599778279,-140.9355087,-293.028334,227.1238085
4851,47.37304688,-4.480040761,3.374583924,5.848518165,-135.4497979,-300.6957207,216.8233659
4852,47.3828125,-5.932966196,3.776801752,6.226802203,-129.5537586,-305.9895538,206.9651037
4853,47.39257813,-6.691254406,4.437025618,6.997943331,-124.3666347,-314.648134,197.5850064
4854,47.40234375,-8.267643258,4.989016777,7.848882639,-124.8074605,-320.5061015,189.4811914
4855,47.41210938,-9.922445525,4.985386127,8.552799919,-126.8849349,-325.8224009,184.0851415
4856,47.421875,-12.22736541,5.186662548,8.93526989,-127.3031803,-336.9309807,177.4437059
4857,47.43164063,-12.55614472,5.64512902,9.159782863,-121.4176932,-352.5623413,167.3643772
4858,47.44140625,-11.41859605,5.865949613,9.815643093,-116.0228715,-365.1698664,153.4683621
4859,47.45117188,-12.11245569,5.954167608,11.06519887,-112.0670717,-365.5170989,135.1660226
4860,47.4609375,-13.6178631,6.426248797,12.55012579,-104.4600893,-357.950925,112.3450166
4861,47.47070313,-17.98293669,9.417973062,12.67269499,-87.07946307,-348.8329982,86.80363923
4862,47.48046875,-22.33616503,12.18524698,10.48490371,-78.43436225,-344.7505188,66.56676517
4863,47.49023438,-23.78389781,11.36904189,9.239453583,-86.44081639,-346.5704872,60.10371109
4864,47.5,-24.79148128,8.814424754,8.585732129,-84.50875494,-348.6763346,65.41151632
4865,47.50976563,-26.10645199,7.349257228,4.542665285,-57.89039916,-329.7228632,80.04925707
4866,47.51953125,-24.90301253,5.837283046,2.287857111,-40.08754246,-328.2418938,110.866689
4867,47.52929688,-23.53255901,5.768313223,1.953354307,-34.58461168,-312.2241375,129.9506853
4868,47.5390625,-25.10973939,3.525394694,-1.818830117,-31.43166258,-262.1898113,122.6148847
4869,47.54882813,-28.59600774,3.031776309,-8.058936016,-26.91988191,-189.7914641,105.1852462
4870,47.55859375,-29.70375753,4.880520914,-14.59894049,-47.45777253,-126.6390479,81.42592768
4871,47.56835938,-31.14050136,3.47485701,-22.23747935,-90.71515418,-59.41464665,27.95361942
4872,47.578125,-33.35064444,-1.296803215,-26.39252269,-100.8467659,-17.29753012,-22.84490376
4873,47.58789063,-30.28293678,-6.153825121,-24.14118481,-72.96222112,9.566536296,-64.5563467
4874,47.59765625,-23.46854778,-7.223543536,-15.32334815,-21.93171837,45.81144851,-81.19414729
4875,47.60742188,-25.66892773,-4.238586083,-8.501566085,13.80182999,110.1240743,-88.86811509
4876,47.6171875,-19.67680663,6.683016329,1.830519943,14.92246847,141.4324429,-90.60414023
4877,47.62695313,-12.92364455,8.336848747,1.498730348,34.56971641,194.7734231,-153.3632643
4878,47.63671875,4.283071554,8.325400484,15.65227584,95.08512445,81.21041887,-215.6908661
4879,47.64648438,17.89170222,19.19810717,37.41234643,-46.60389983,52.74490768,-211.4593081
4880,47.65625,24.85166021,16.01437499,27.21734025,-107.5392612,90.57871908,-220.7089883
4881,47.66601563,-13.51131262,8.12731656,2.82629523,65.44474799,374.6739576,-288.8487464
4882,47.67578125,-43.22151224,10.88033883,-2.090389649,120.6958212,516.0607186,-244.7063087
4883,47.68554688,-46.96085288,17.15224842,8.065656387,0.344325589,398.9755494,-154.8030417
4884,47.6953125,-10.60233197,1.317216901,10.76785191,-49.3546281,105.699749,-57.74687368
4885,47.70507813,4.446479129,-11.6038509,14.10254253,-48.37514474,88.62788679,-53.48301841
4886,47.71484375,-4.935815261,3.497988999,5.392409308,48.99834438,180.9335225,-83.07417929
4887,47.72460938,-13.2327664,7.356436169,3.335611863,62.38123775,184.353724,-84.22730142
4888,47.734375,-17.30312865,1.381068789,7.702499988,24.71846122,152.4783104,-62.57056
4889,47.74414063,-16.39845715,1.585974742,8.365638388,25.49337309,100.9875968,-19.19362006
4890,47.75390625,-8.682174266,0.524141418,8.529278213,11.30315553,61.99782074,-11.19754373
4891,47.76367188,-5.133658843,5.433479402,6.998702877,20.24197226,62.16265891,-15.90105537
4892,47.7734375,-9.782366021,4.986173558,6.15456924,25.60031497,66.07893931,-19.43783657
4893,47.78320313,-10.84994944,0.138366768,7.23751774,12.715746,45.7809561,-15.50317774
4894,47.79296875,-7.504830318,2.765996626,7.792242549,10.90057673,31.41112685,-7.913110188
4895,47.80273438,-6.989588839,4.711044974,7.580662187,11.74870986,31.3275177,-9.574630529
4896,47.8125,-7.800448223,2.543113864,7.479027231,6.992966291,31.1456788,-15.89191144
4897,47.82226563,-7.694024584,2.180886224,7.273245473,4.828636585,29.59211879,-16.3402514
4898,47.83203125,-7.52934078,2.508359154,7.230102791,3.028627251,27.30510354,-16.04900941
4899,47.84179688,-7.334834833,2.285842781,7.393620585,2.259620345,24.13103064,-16.24906258
4900,47.8515625,-7.314845269,1.831614676,7.215930955,1.538832556,23.51322476,-16.50166744
4901,47.86132813,-7.231153331,1.581996983,7.02628195,1.179785673,22.45674521,-15.33510615
4902,47.87109375,-7.283221066,1.819272928,6.92147427,2.996405121,20.51858625,-13.5435496
4903,47.88085938,-7.319061904,2.015706341,6.820022264,5.3633573,17.38568165,-12.61695791
4904,47.890625,-7.296482486,2.134867558,6.791225744,6.706308448,13.74356942,-11.38895557
4905,47.90039063,-7.125461007,2.132520138,6.765474218,7.201154351,11.13370777,-11.14873514
4906,47.91015625,-7.100557123,1.742716885,6.737161578,5.817898977,10.38825887,-11.83700598
4907,47.91992188,-7.135836377,1.262946766,6.699180666,5.274592413,9.870807433,-10.29938652
4908,47.9296875,-7.139072858,1.172195499,6.701366548,6.421005879,8.689350164,-6.904743389
4909,47.93945313,-7.27887937,1.683060028,6.625267047,8.292084075,7.715204196,-4.369294088
4910,47.94921875,-7.215484651,2.069281776,6.493374756,8.781644091,6.009991481,-3.57075946
4911,47.95898438,-7.297137097,1.984382075,6.533090508,8.366871954,4.231923068,-3.085566042
4912,47.96875,-7.223385797,2.007258383,6.558536495,8.013213146,2.271640589,-2.539003885
4913,47.97851563,-7.125368545,2.087144857,6.589701208,6.929860748,1.643097381,-2.485066705
4914,47.98828125,-7.267180144,2.136890081,6.524719643,5.299414665,2.109660984,-3.170392869
4915,47.99804688,-7.413718834,1.938206955,6.463366819,3.972844488,1.840838785,-3.054765916
4916,48.0078125,-7.450459463,1.542090004,6.383277639,5.123401207,0.504001207,-1.634670564
4917,48.01757813,-7.19706511,0.974715414,6.411304932,7.905577611,-1.921957478,1.517294916
4918,48.02734375,-6.902537648,0.870254341,6.852682757,11.10117603,-3.08684436,6.403044621
4919,48.03710938,-6.824442316,1.660030361,7.050655641,13.68152578,-1.325568853,10.00035245
4920,48.046875,-6.734371124,2.43053991,7.152414952,14.08815696,1.776103168,10.5684226
4921,48.05664063,-6.758840364,2.899171813,7.284947406,10.8761435,5.460640132,8.22057458
4922,48.06640625,-6.825240742,3.150970769,7.255241787,5.070508279,10.24570976,2.038548412
4923,48.07617188,-6.832473824,2.434242182,7.416371512,0.476793937,13.70348645,-3.339917951
4924,48.0859375,-6.923094304,2.433081336,7.54367378,-1.649303152,17.65842948,-6.236442534
4925,48.09570313,-6.933216526,2.619589761,7.546243148,-2.81229888,21.92719887,-8.571732458
4926,48.10546875,-6.76751734,2.299533539,7.504566468,-4.096663513,26.31458822,-10.84554502
4927,48.11523438,-6.929895931,2.356762985,7.191774331,-4.30122444,32.24955187,-13.6636244
4928,48.125,-6.759954792,2.347216185,7.508138958,-4.555388662,35.80647107,-16.12009747
4929,48.13476563,-6.418165194,2.751025535,8.041059006,-5.373340303,43.92425055,-19.24217966
4930,48.14453125,-6.456798689,3.676242883,7.995135991,-5.767561354,52.5032629,-24.3961983
4931,48.15429688,-6.447461723,4.595938074,8.571956054,-9.725485228,63.77124534,-35.17281875
4932,48.1640625,-6.256771505,3.544225829,9.790729292,-18.2185865,77.78764168,-48.30734001
4933,48.17382813,-6.536088582,2.307912387,10.36979331,-22.93349735,94.71377331,-55.73700057
4934,48.18359375,-6.487740031,2.304898826,10.07040817,-21.45087848,113.5016906,-57.69976909
4935,48.19335938,-6.445050164,2.720095355,9.805740253,-12.5944064,128.9180987,-56.92208986
4936,48.203125,-6.215311007,2.94401928,9.114273388,-8.566827701,144.7410514,-56.66131186
4937,48.21289063,-5.945868342,4.139633219,10.13742148,-6.152739177,170.0301093,-56.86941329
4938,48.22265625,-4.395976179,4.739271115,12.27958405,-7.419631811,195.2521639,-57.03496982
4939,48.23242188,-4.187030677,3.113750934,14.32815596,-16.55876502,253.9448411,-64.34212288
4940,48.2421875,-3.122890484,0.755113257,14.72308319,-13.63308729,312.1287523,-67.45594119
4941,48.25195313,-6.572560614,3.970867102,14.35044691,29.48243351,369.1537634,-66.23419727
4942,48.26171875,-15.23935415,8.624742753,16.23365063,27.23988191,416.6639864,-87.36300659
4943,48.27148438,-15.77497203,-0.57440637,18.67887647,-26.07093734,431.8455449,-115.8373783
4944,48.28125,-15.4070863,-6.411433073,15.38869108,6.957053642,484.1071132,-130.9697589
4945,48.29101563,-19.88872286,-9.674553852,6.089943662,76.96518722,565.4277333,-113.9798977
4946,48.30078125,-26.60943006,-6.645473152,4.754760327,152.0794935,615.2680049,-101.1447063
4947,48.31054688,-29.00063107,-4.465404039,10.90720061,246.8484379,631.2200052,-88.44975979
4948,48.3203125,-22.87065142,9.732827508,18.79271719,313.8448705,602.8921848,-85.79823325
4949,48.33007813,-23.11860269,18.93785964,17.15797406,294.2708236,616.1886057,-145.3818606
4950,48.33984375,-1.169709397,0.475930271,7.776906615,196.4648894,485.8823243,-179.7108665
4951,48.34960938,-32.45323506,18.481508,11.78970349,83.26884011,229.0301917,-72.24384363
4952,48.359375,-47.8210322,17.93449625,17.97899294,-41.95766495,62.98046152,-64.33470401
4953,48.36914063,-16.18958027,-3.629305038,17.4575533,-98.35795353,-125.1184917,-12.34988934
4954,48.37890625,0.138587722,-2.604203154,18.05153989,-52.67391849,-238.117266,55.65755151
4955,48.38867188,8.198588284,0.986445409,15.58230719,-26.54517444,-275.3413845,90.02278138
4956,48.3984375,3.092135859,4.333009523,11.39433386,-18.05493546,-238.3908865,103.5195821
4957,48.40820313,-1.701315201,5.825713239,8.670961656,-33.4610323,-219.974133,97.52070211
4958,48.41796875,-0.855020345,6.294507025,7.43403257,-59.21704483,-250.9699965,106.1637308
